???? ????,?????,?????,??????,,?? ?????,??? ???????,???,?????,????,?????,?????/?????,???? ????,????? ????? ??????,?????? ???,????? ???,??? ?????,??? ?????,???? ?????/?????,????? ????? ??????,????? ???? ??????
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,7386548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693774,1402/11/01 12:37,TD-LTE,??????,?????,1403/10/25 12:37,1402/11/01 12:37
5070000,4563000,0,456300,2 ?? 40 ?? - 12 ???? - 250 ??? - TD-LTE,7386548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693774,1402/11/01 12:37,TD-LTE,????,?????,1403/10/25 12:37,1402/11/01 12:37
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,3599123,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,??????,?????,693778,1402/11/01 12:38,TD-LTE,??????,?????,1402/11/12 1:32,1402/11/01 12:38
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,3126848,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,693776,1402/11/01 12:39,TD-LTE,????,?????,1402/11/18 22:54,1402/11/01 12:42
2333500,2100150,0,210015,2 ?? 40 ?? - 3 ???? -130 ??? - TD-LTE,5026298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,693761,1402/11/01 12:42,TD-LTE,????,?????,1403/01/31 12:45,1402/11/01 12:45
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7568123,?????,?????,????,LTE-40M-limited,????? ????? ?????,?????,??????,?????,693780,1402/11/01 12:43,TD-LTE,??????,?????,1402/11/20 13:54,1402/11/01 12:43
4023500,3621150,0,362115,2 ?? 40 ?? - 6 ???? -230 ??? - TD-LTE,8204648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,693777,1402/11/01 12:43,TD-LTE,????,?????,1403/04/29 13:18,1402/11/02 13:18
975000,877500,0,87750,??? ???? -8 ??  - 3 ???? ( ????????? 252 ??? ?????? ????? ????? 126 ??? ?????? ??? ????? ),484223,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,693779,1402/11/01 12:44,ADSL,????,?????,1403/01/31 9:39,1402/11/01 12:39
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7608623,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,??????,?????,693781,1402/11/01 12:45,TD-LTE,??????,?????,1402/11/11 17:37,1402/11/01 12:45
4143750,3729375,0,372938,255 ??? ?????? ????? (??????? ??????) - TD LTE,5888498,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,????? ?????,693749,1402/11/01 12:45,TD-LTE,??????,?????,1403/03/18 12:04,1402/11/01 12:45
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,8296898,?????,?????,?????,DSL-128to6M-FUP,?? ??? ???????,?????,?????,???? ?????????,693783,1402/11/01 12:45,ADSL,?????,?????,1403/01/20 11:15,1403/01/10 11:15
533000,479700,0,47970,10 ?? - 3 ???? - 70 ??? - WIR,8870423,?????,???,????,WIR-10MB-limited,?? ??? ???????,?????,??????,?????,693784,1402/11/01 12:47,WireLess,????,?????,1403/01/31 12:48,1402/11/01 12:48
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,3199298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693789,1402/11/01 12:48,TD-LTE,??????,?????,1402/12/19 13:48,1402/11/01 12:48
97500,87750,0,8775,3 ??? ?????? ????? (??????? ??????) - TD LTE,7308023,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693793,1402/11/01 12:49,TD-LTE,??????,?????,1403/01/22 20:44,1402/11/01 12:49
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,8600198,?????,?????,???????,LTE-40M-limited,??? ????? ?????,?????,??????,?????? ???? ????,693785,1402/11/01 12:51,TD-LTE,??????,?????,1403/01/16 18:00,1402/11/01 12:51
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,4155548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693796,1402/11/01 12:52,TD-LTE,??????,?????,1402/11/18 12:34,1402/11/01 12:52
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,2962373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693799,1402/11/01 12:55,TD-LTE,??????,?????,1402/11/04 12:13,1402/11/01 12:55
877500,789750,0,78975,2 ?? 20 ?? - 45 ???? - 45 ??? - TD-LTE,6734273,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,693800,1402/11/01 12:57,TD-LTE,????,?????,1402/11/19 13:42,1402/11/01 12:57
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,7613573,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,693802,1402/11/01 13:00,TD-LTE,??????,?????,1403/04/09 19:36,1402/11/01 13:00
1462500,1316250,0,131625,2 ?? 40 ?? - 3 ???? - 50 ??? - ????? - TD-LTE,7308023,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693803,1402/11/01 13:04,TD-LTE,????,?????,1402/11/14 18:47,1402/11/01 13:05
26000,23400,0,2340,2 ?? 4 ??? ?????? ????? ,7591298,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,693805,1402/11/01 13:04,ADSL,??????,?????,1402/11/15 19:04,1402/11/01 13:04
0,0,0,0,??? ????,7144898,?????,?????,?????,DSL-128to3M-FUP,?? ??? ???????,?????,?????,?????? ???????,693806,1402/11/01 13:06,ADSL,????,?????,1403/01/30 13:06,1402/11/01 13:06
682500,614250,0,61425,??? ???? -3 ??  - 3 ???? ( ????????? 132 ??? ?????? ????? ????? 66 ??? ?????? ??? ????? ),7144898,?????,?????,?????,DSL-128to3M-FUP,?? ??? ???????,?????,?????,?????? ???????,693806,1402/11/01 13:06,ADSL,????,?????,1403/01/30 13:06,1402/11/01 13:06
292500,263250,0,26325,2 ?? 40 ?? - 1 ???? - 10 ??? - TD-LTE,5936873,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693807,1402/11/01 13:08,TD-LTE,????,?????,1402/12/01 13:07,1402/11/01 13:07
422500,380250,0,38025,2 ?? 40 ??- 1 ???? -20 ???-TD-LTE,8313773,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,693804,1402/11/01 13:08,TD-LTE,????,?????,1402/12/01 13:10,1402/11/01 13:10
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,4710848,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693811,1402/11/01 13:14,TD-LTE,??????,?????,1402/11/27 14:41,1402/11/01 13:14
8222500,7400250,0,740025,2 ?? 40 ?? - 12 ???? -500 ??? - TD-LTE,2222798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,693798,1402/11/01 13:17,TD-LTE,????,?????,1403/10/25 13:17,1402/11/01 13:17
682500,614250,0,61425,2 ?? 40 ??- 45 ???? -32 ???-TD-LTE,2182973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693812,1402/11/01 13:18,TD-LTE,????,?????,1402/12/03 12:58,1402/11/01 13:18
3334500,3001050,0,300105,2 ?? 40 ?? - 12 ???? - 100 ??? - TD-LTE,6795923,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693816,1402/11/01 13:24,TD-LTE,????,?????,1403/10/25 13:27,1402/11/01 13:27
4143750,3729375,0,372938,255 ??? ?????? ????? (??????? ??????) - TD LTE,8071673,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693819,1402/11/01 13:29,TD-LTE,??????,?????,1403/06/24 14:21,1402/11/01 13:29
1300000,1170000,0,117000,2 ?? 40 ?? - 1 ???? - 75 ??? - TD-LTE,3670223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693817,1402/11/01 13:31,TD-LTE,????,?????,1402/11/29 21:19,1402/11/01 13:31
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,5516573,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693822,1402/11/01 13:34,TD-LTE,??????,?????,1402/12/30 15:37,1402/11/01 13:34
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,6131273,?????,?????,?????,LTE-20M-limited,????? ?? ?????,?????,??????,?????,693824,1402/11/01 13:40,TD-LTE,????,?????,1402/11/05 9:39,1402/11/01 13:40
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,3061823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693831,1402/11/01 13:43,TD-LTE,??????,?????,1402/11/20 14:08,1402/11/01 13:43
715000,643500,0,64350,??? ???? ???? ??-16 ?? - 1 ???? ( ????????? 850 ??? ?????? ????? ????? 425 ??? ?????? ??? ????? ),50648,?????,???,?????,DSL-128to16M-FUP,?? ??? ???????,?????,??????,?????,693832,1402/11/01 13:44,ADSL,????,?????,1402/12/02 12:06,1402/11/02 12:06
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,8660723,?????,???,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693845,1402/11/01 13:50,TD-LTE,??????,?????,1403/06/13 15:28,1402/11/01 13:50
0,0,0,-229106,170 ??? ?????? ????? (??????? ??????) - TD LTE,4335098,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1402/11/01 13:50,TD-LTE,????,?????,-----,-----
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,4833248,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,693846,1402/11/01 13:51,TD-LTE,????,?????,1402/12/08 22:03,1402/11/16 20:33
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,3457823,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693847,1402/11/01 13:51,TD-LTE,??????,?????,1403/01/14 21:17,1402/11/01 13:51
2545628,2291065.2,0,229106,???? ????,8606948,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,693809,1402/11/01 13:53,TD-LTE,????,???? ?????,1403/04/08 14:30,1402/11/01 14:30
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,3501023,?????,?????,?????,LTE-40M-limited,LTE ???????,?????,??????,?????,693854,1402/11/01 14:01,TD-LTE,??????,?????,1403/01/07 14:46,1402/11/01 14:01
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,2810048,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693843,1402/11/01 14:02,TD-LTE,??????,?????,1402/12/11 20:24,1402/11/01 14:02
1462500,1316250,0,131625,??????? ????? - 2 ?? 40 ?? - 1 ????  ??????? (????????? 130 ??? ?????? ??? ????? ) TD-LTE,6883673,?????,?????,?????,LTE-40M-unlimited-FUP,?? ??? ???????,?????,?????,?????? ???????,693857,1402/11/01 14:06,TD-LTE,????,?????,1402/12/01 14:06,1402/11/01 14:06
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,5164673,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693856,1402/11/01 14:09,TD-LTE,??????,?????,1402/11/27 9:00,1402/11/01 14:09
3334500,3001050,0,300105,2 ?? 40 ?? - 12 ???? - 100 ??? - TD-LTE,1408748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693858,1402/11/01 14:09,TD-LTE,????,?????,1403/10/25 14:09,1402/11/01 14:09
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,7800548,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693862,1402/11/01 14:17,TD-LTE,??????,?????,1403/05/06 13:18,1402/11/01 14:16
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,4711523,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693863,1402/11/01 14:18,TD-LTE,??????,?????,1402/11/17 22:41,1402/11/01 14:18
8766479,7889831.1,0,788983,Pro Plus - ???? 2 ?? 40 ?? - 12 ???? - 660 ??? - TD-LTE,9001373,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,693865,1402/11/01 14:19,TD-LTE,????,???? ?????,1402/11/01 14:21,1402/11/01 14:21
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,3576398,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693866,1402/11/01 14:20,TD-LTE,??????,?????,1403/02/01 15:22,1402/11/01 14:20
351000,315900,0,31590,20 ?? - 1 ???? - 40 ??? - WIR,8872898,?????,???,????,WIR-20MB-limited,?? ??? ???????,?????,??????,?????,693868,1402/11/01 14:27,WireLess,????,?????,1402/12/01 14:28,1402/11/01 14:28
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,5188973,?????,???,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,693869,1402/11/01 14:32,TD-LTE,????,?????,1402/11/10 0:14,1402/11/01 14:33
0,0,0,0,ip ????,9001373,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,????? ??????,693870,1402/11/01 14:39,TD-LTE,IP,?????,1402/11/02 14:21,1402/11/01 14:39
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,5938898,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693871,1402/11/01 14:43,TD-LTE,??????,?????,1402/12/02 10:23,1402/11/01 14:43
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,5114273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693872,1402/11/01 14:49,TD-LTE,??????,?????,1403/01/19 12:19,1402/11/01 14:49
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,7509848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693876,1402/11/01 14:54,TD-LTE,??????,?????,1403/04/04 7:34,1402/11/01 14:54
6500000,5850000,0,585000,2 ?? 40 ?? - 6 ???? - 400 ??? - TD-LTE,7861748,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693875,1402/11/01 14:55,TD-LTE,????,?????,1403/04/28 14:56,1402/11/01 14:56
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,7361123,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,693874,1402/11/01 14:55,TD-LTE,??????,?????,1403/02/15 10:29,1402/11/01 14:55
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,8419973,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,????? ?????,693877,1402/11/01 14:57,TD-LTE,??????,?????,1403/08/18 13:56,1402/11/01 14:57
650000,585000,0,58500,??? ???? ???? ??-8 ??  - 45????( ????????? 510 ??? ?????? ????? ????? 255 ??? ?????? ??? ????? ),2634098,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,693881,1402/11/01 15:03,ADSL,????,?????,1402/12/16 15:02,1402/11/01 15:02
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,5905148,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693880,1402/11/01 15:04,TD-LTE,??????,?????,1403/02/04 14:13,1402/11/01 15:04
877500,789750,0,78975,2 ?? 20 ?? - 45 ???? - 45 ??? - TD-LTE,3097823,?????,???????? ,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ??????,693882,1402/11/01 15:04,TD-LTE,????,?????,1402/12/19 1:26,1402/11/04 20:01
2567500,2310750,0,231075,2 ?? 40 ?? - 6 ???? -125 ??? - TD-LTE,6770273,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ??????,693873,1402/11/01 15:13,TD-LTE,????,?????,1403/04/28 15:13,1402/11/01 15:13
7800000,7020000,0,702000,500 ??? ?????? ????? (??????? ??????) - TD LTE,6869948,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693884,1402/11/01 15:15,TD-LTE,??????,?????,1403/09/28 23:08,1402/11/01 15:15
0,0,0,0,???? ????,3619823,?????,?????,?????,WIR-2MB-limited,?? ??? ???????,?????,?????,????? ??????,693885,1402/11/01 15:16,WireLess,????,?????,1403/01/30 13:09,1402/11/01 15:16
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,5826398,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,?????,?????? ??????,693887,1402/11/01 15:20,TD-LTE,??????,?????,1403/04/07 20:39,1402/11/01 15:20
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,3326198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,??????? ??? ???,693754,1402/11/01 15:21,TD-LTE,????,?????,1403/01/31 15:20,1402/11/01 15:20
0,0,0,0,???? ???? - ????? - 10 ???? - 10 ???,1556798,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693888,1402/11/01 15:21,TD-LTE,?????,?????,1402/11/11 15:22,1402/11/01 15:22
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,6355823,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693889,1402/11/01 15:30,TD-LTE,??????,?????,1403/01/31 13:42,1402/11/01 15:30
1300000,1170000,0,117000,2 ?? 40 ?? - 1 ???? - 75 ??? - TD-LTE,7495448,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693891,1402/11/01 15:34,TD-LTE,????,?????,1402/12/01 10:26,1402/11/01 20:15
1300000,1170000,0,117000,2 ?? 40 ?? - 1 ???? - 75 ??? - TD-LTE,7614023,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693893,1402/11/01 15:41,TD-LTE,????,?????,1402/12/08 23:26,1402/11/09 9:45
0,0,0,-84825,?? ?? ???????-?? ?? ?? - 6 ????,8574323,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1402/11/01 15:45,TD-LTE,IP,?????,-----,-----
0,0,0,-178229,2 ?? 40 ?? -6???? - 90??? - TD-LTE,8574323,?????,?????,?????,LTE-40M-limited,?????? ????,?????,?????,???? ????,0,1402/11/01 15:45,TD-LTE,????,???? ?????,-----,-----
1980323,1782290.7,0,178229,???? ????,9001598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,693896,1402/11/01 15:46,TD-LTE,????,???? ?????,1403/03/08 11:25,1402/11/04 12:01
1950000,1755000,0,175500,100 ??? ?????? ????? (??????? ??????) - TD LTE,8176298,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693901,1402/11/01 15:48,TD-LTE,??????,?????,1403/01/06 20:41,1402/11/01 15:48
942500,848250,0,84825,ip ????,9001598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ????,693900,1402/11/01 15:48,TD-LTE,IP,?????,1403/04/22 15:48,1402/11/01 15:48
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7411973,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693902,1402/11/01 15:51,TD-LTE,??????,?????,1403/02/08 23:24,1402/11/01 15:51
0,0,0,0,??? ????,7411973,?????,?????,?????,LTE-40M-limited-tejari,?? ??? ???????,?????,??????,?????,693902,1402/11/01 15:51,TD-LTE,??????,?????,1403/02/08 23:24,1402/11/01 15:51
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,2723648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693903,1402/11/01 15:53,TD-LTE,????,?????,1403/01/31 15:54,1402/11/01 15:54
0,0,0,0,??? ????,2723648,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693903,1402/11/01 15:53,TD-LTE,??????,?????,1403/01/31 15:54,1402/11/01 15:54
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,2555348,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693905,1402/11/01 15:56,TD-LTE,??????,?????,1402/12/16 13:21,1402/11/01 15:55
0,0,0,0,??? ????,5069723,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693890,1402/11/01 16:02,TD-LTE,??????,?????,1403/01/05 13:01,1402/11/01 16:02
1664000,1497600,0,149760,80 ??? ?????? ????? (??????? ??????) - TD LTE,5069723,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ???????,693890,1402/11/01 16:02,TD-LTE,??????,?????,1403/01/05 13:01,1402/11/01 16:02
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,3238223,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693906,1402/11/01 16:05,TD-LTE,??????,?????,1402/12/20 21:34,1402/11/01 16:05
338000,304200,0,30420,??? ???? ???? ?? -2 ??  - 45???? ( ????????? 204 ??? ?????? ????? ????? 102 ??? ?????? ??? ????? ),2139998,?????,?????,?????,DSL-128to2M-FUP,?? ??? ???????,?????,??????,?????,693907,1402/11/01 16:07,ADSL,????,?????,1402/12/16 16:05,1402/11/01 16:05
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,1264073,?????,?????,?????,LTE-20M-limited,?? ??? ???????,?????,??????,?????,693908,1402/11/01 16:09,TD-LTE,??????,?????,1402/12/12 15:48,1402/11/01 16:09
1462500,1316250,0,131625,??????? ????? - 2 ?? 40 ?? - 1 ????  ??????? (????????? 130 ??? ?????? ??? ????? ) TD-LTE,1355423,?????,?????,?????,LTE-40M-unlimited-FUP,?? ??? ???????,?????,?????,?????? ???????,693910,1402/11/01 16:15,TD-LTE,????,?????,1402/12/01 16:03,1402/11/01 16:16
438750,394875,0,39488,??? ???? ???? ??-8 ?? - 1 ???? ( ????????? 420 ??? ?????? ????? ????? 210 ??? ?????? ??? ????? ),3252848,?????,?????,?????,DSL-128to8M-FUP,?? ??? ???????,?????,??????,?????,693911,1402/11/01 16:21,ADSL,????,?????,1402/12/02 12:34,1402/11/02 12:34
2333500,2100150,0,210015,2 ?? 40 ?? - 3 ???? -130 ??? - TD-LTE,5855198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693912,1402/11/01 16:21,TD-LTE,????,?????,1402/11/27 14:43,1402/11/01 16:22
3412500,3071250,0,307125,2 ?? 40 ?? - 3 ???? - 200 ??? - TD-LTE,8319623,?????,?????,?????,LTE-40M-limited,????? ?? ?????,?????,?????,?????? ??????,693919,1402/11/01 16:24,TD-LTE,????,?????,1403/02/23 10:43,1402/11/24 10:43
422500,380250,0,38025,2 ?? 40 ??- 1 ???? -20 ???-TD-LTE,8548673,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693909,1402/11/01 16:25,TD-LTE,????,?????,1402/11/20 11:10,1402/11/09 11:16
0,0,0,0,???? ????,757373,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,???? ??????,693920,1402/11/01 16:31,TD-LTE,????,?????,1402/12/01 16:31,1402/11/01 16:31
1105000,994500,0,99450,2 ?? 40 ?? - 3 ????- 60 ??? - TD-LTE,5318348,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693921,1402/11/01 16:32,TD-LTE,????,?????,1402/11/28 23:08,1402/11/13 11:12
1300000,1170000,0,117000,2 ?? 40 ?? - 1 ???? - 75 ??? - TD-LTE,4507223,?????,?????,?????,LTE-40M-limited,?????? ????,?????,??????,?????,693924,1402/11/01 16:37,TD-LTE,????,?????,1402/11/15 2:53,1402/11/01 16:37
468000,421200,0,42120,20 ??? ?????? ????? (??????? ??????) - TD LTE,2273198,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693925,1402/11/01 16:38,TD-LTE,??????,?????,1402/11/25 20:19,1402/11/01 16:38
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,6924623,?????,?????,?????,LTE-40M-limited,????? ??????,?????,??????,?????,693929,1402/11/01 16:45,TD-LTE,??????,?????,1402/12/07 22:54,1402/11/01 16:45
565500,508950,0,50895,2 ?? 20 ?? - 1 ???? - 30 ??? - TD-LTE,5150048,?????,?????,?????,LTE-20M-limited,????? ??????,?????,??????,?????,693930,1402/11/01 16:46,TD-LTE,????,?????,1402/11/29 10:48,1402/11/01 16:45
130000,117000,0,11700,5 ??? ?????? ????? (??????? ??????) - TD LTE,6346598,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693932,1402/11/01 16:47,TD-LTE,??????,?????,1402/11/14 13:26,1402/11/01 16:47
1560000,1404000,0,140400,??? ???? -16 ?? - 3 ???? ( ????????? 372 ??? ?????? ????? ????? 186 ??? ?????? ??? ????? ),9002048,?????,?????,?????,DSL-128to16M-FUP,??? ???? ??,?????,?????,???? ????,693931,1402/11/01 16:47,ADSL,????,???? ?????,1402/11/01 16:46,1402/11/01 16:46
78000,70200,0,7020,????? ???,9002048,?????,?????,?????,DSL-128to8M-FUP,??? ???? ??,?????,?????,???? ????,693931,1402/11/01 16:47,ADSL,????? ?????,???? ?????,1402/11/01 16:46,1402/11/01 16:46
910000,819000,0,81900,40 ??? ?????? ????? (??????? ??????) - TD LTE,7734848,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,?????,?????? ??????,693933,1402/11/01 16:50,TD-LTE,??????,?????,1403/04/27 15:50,1402/11/01 16:50
247000,222300,0,22230,10 ??? ?????? ????? (??????? ??????) - TD LTE,8548673,?????,?????,?????,LTE-40M-limited,?? ??? ???????,?????,??????,?????,693935,1402/11/01 16:51,TD-LTE,??????,?????,1402/11/09 11:31,1402/11/01 16:51
